9347	18630
7	15604
2885	2607
5947	16307
8201	1429
13380	13416
13355	12917
8514	227
6782	4549
1022	16232
4757	3257
6784	7850
8327	1939
6932	8219
9164	9130
447	7656
13660	1992
6256	10977
2878	11814
1185	8415
413	5292
6755	17293
2878	13225
11983	7265
979	5488
15775	17026
7938	14213
11348	354
7350	11770
11744	12765
10745	17465
14	8105
12674	4043
12478	7382
12994	3246
3680	13879
7745	10075
14643	18628
13870	16243
6646	16207
4295	11526
15606	589
6424	19752
783	15327
10838	17617
3218	6915
9375	19788
7	13226
13810	2611
4759	18701
8279	18070
6534	11675
13273	14918
11911	20216
6374	18080
11869	11639
15810	6598
15804	9356
11344	9269
15532	20272
7219	12631
10683	1675
8275	16987
12379	16509
9474	16898
7518	14675
13939	19224
15193	2177
4794	2914
11265	9243
9189	7504
7502	7855
11083	7527
4591	11597
12269	17133
5539	16453
1188	15040
11709	6570
129	739
7091	6553
8112	12498
2379	16414
298	3883
10262	1304
3481	7442
15018	9500
3107	14701
11017	17856
12812	11823
13683	14634
4279	7253
14208	14329
12342	6463
2801	161
840	4084
12126	17652
12478	12151
4672	3452
14453	2337
3765	7245
1951	13585
10728	14627
1132	19918
9723	13018
1051	6448
6110	12427
4841	1556
3459	13584
11485	282
1	7562
11677	1221
13525	6575
9176	10654
1624	66
15326	2772
14788	159
8772	8380
12201	4815
2212	19365
8016	3277
1676	13815
9998	8521
5219	3277
8666	4679
7543	18551
12718	7718
11408	161
13121	15979
11790	15938
5686	7965
3002	15191
4335	20120
12381	5408
3524	4963
15423	6884
15666	12928
9256	3855
11667	18185
7026	17233
10365	11692
2663	14024
1363	589
7384	13101
15900	839
6320	12257
3292	18670
2995	19209
11512	4292
1546	18921
12913	16382
2878	1708
14924	837
4135	10788
13780	17340
14774	8320
736	15615
5196	8101
888	15848
11187	11651
10610	9440
3251	8343
6177	10909
10128	2836
15717	19061
3074	13938
7157	18689
3421	3865
2907	16406
10325	9433
13863	19379
10956	15060
8451	17497
248	9651
823	820
9169	18951
4277	10977
5220	19320
8051	7416
1925	14519
3907	1804
4928	5104
2868	11890
2945	13211
4652	9891
11974	18259
10452	4863
13148	14017
13981	11251
14331	14078
4233	10604
7090	10997
4697	12432
5203	17152
5902	11625
14103	17643
11896	16991
738	1915
9456	13190
2597	13140
9760	13306
1627	13032
12991	9168
7745	8299
4665	823
8724	15357
7468	4181
9178	12936
1803	9500
9474	20175
4138	17465
14668	9036
14181	4544
5817	18496
6785	20087
6274	6706
7161	16334
653	4596
5214	2123
10423	17640
2712	10955
11541	3121
4335	496
6106	11979
461	20153
4452	9991
12165	12917
12107	9051
11249	141
14756	7748
11059	20047
5059	10610
15938	372
9177	4911
11991	3202
4162	950
15639	8187
14087	17154
3426	18548
10181	14236
4655	6793
6342	1044
10977	18599
4816	5198
737	13533
9093	16265
14569	4812
5070	10585
1129	13515
9474	6132
11522	18928
6357	5554
1010	17099
13847	1926
11711	7604
11282	17048
2310	13334
6539	6989
108	4203
11892	3828
7162	8161
9581	8637
8633	14052
9765	16937
8666	6586
7635	18717
15399	5123
11017	1147
6053	9651
1289	7527
1136	13368
11769	5604
11869	10038
8666	5108
13774	9776
15140	15971
7056	17435
3680	10788
6005	15074
10861	11236
6545	15745
4062	10909
8961	6982
5549	3925
2229	11960
9312	14329
13736	13553
6375	15440
2662	1009
711	7908
9008	12132
4236	6472
734	7475
2878	8065
12164	13740
270	11251
11279	8320
8663	19269
11983	17891
8281	10712
2579	19113
903	1453
6432	7490
13795	16509
6424	12896
6785	16799
5170	11675
3688	10027
12695	14519
10499	18215
2583	6653
12448	20282
6910	4292
4149	12601
1313	12893
1812	13140
4885	4937
6365	13530
13002	3744
375	8587
9072	8896
12986	19944
11771	8521
5267	3779
10672	12818
2927	5998
14211	15745
5027	2085
1362	7038
7741	12102
5727	18819
4983	6915
9474	15242
5728	8443
3418	2837
15349	5536
5921	3103
375	3820
9347	20190
11747	11948
1353	9376
7920	8233
13826	257
15470	12739
12478	19137
12801	20227
12094	49
2355	17200
13341	19821
14871	13752
8276	17547
508	15498
1229	3202
12702	20109
566	11349
8017	8666
8524	18561
12974	18443
11948	18262
15012	11416
12284	6350
8639	6740
6607	13412
14445	3277
1874	8521
6310	10788
8558	16955
13982	9923
11123	12432
9501	19789
2461	3202
9080	4901
13028	8521
9208	12130
2536	11850
12000	8718
8941	12537
11061	13317
8916	5895
5167	5675
2087	5314
10743	11977
1309	15483
8010	12404
8482	13379
12911	9542
4909	6463
1929	4754
9073	17300
3331	16977
3069	12566
2080	16323
5554	13133
13118	4229
7140	8595
823	8777
4479	257
7476	17206
1742	11366
13683	3009
13899	528
12102	5108
12102	1508
10283	19753
1018	7341
11197	7776
15733	4652
1949	6710
12853	5604
2209	4350
4016	17497
9613	4930
3459	16286
15941	1804
6561	16551
7553	13580
6507	9051
11516	1542
10108	12228
10070	13957
10474	15357
7144	2836
13248	19752
7559	2152
7635	17149
6354	18720
11461	8637
2907	2177
15804	13159
5794	9762
4358	12980
10280	19821
5024	10391
15890	496
12766	2394
14830	2611
13804	16450
10330	173
2026	12130
2112	8161
6184	11624
8609	5198
6841	4203
12693	18681
4062	10599
11878	9965
1987	2115
6871	19224
12189	6472
10700	18613
653	8145
12376	15887
4568	7788
7900	19535
8796	9545
8051	17321
12071	9072
14386	2860
6184	2440
1246	10526
9631	15336
7219	9269
12249	18787
11869	4067
6447	16369
13248	15745
1533	13568
12882	10990
10734	9711
11368	690
5684	8105
14948	7527
10922	14873
3020	13371
11157	3375
11951	5976
12308	8535
11549	1915
2682	12082
2678	3300
9382	11585
4617	11844
12215	2979
4959	19171
13931	5888
12971	19246
13770	19567
4166	16994
10224	13282
3408	10401
2828	18130
4495	599
3895	323
9791	14413
12021	3702
10507	372
11249	13515
9650	10909
12164	19224
14970	13683
5708	3456
13161	12764
13845	15176
10330	16323
12986	2469
2695	309
3444	5925
10229	6722
1886	16832
658	350
4145	7177
3379	13998
93	18787
8505	11863
584	19839
9152	4799
8711	5690
15617	2958
10663	9711
15121	20075
3319	6327
7318	10870
5902	309
1716	9651
10986	4224
15066	12648
15235	19526
3655	5358
4963	19258
10288	1626
3110	9726
5584	15604
15095	14873
14145	11729
14042	1960
2260	6556
1300	13063
13792	2611
7962	12991
11891	8962
12777	16329
1146	18505
5475	12980
9571	6538
3992	11381
12298	15084
14577	12274
12419	6793
15453	4937
6463	10284
3219	11039
2760	5880
11598	17602
5230	597
13967	2836
7333	460
9501	17547
12615	2962
2291	3834
12718	7701
2764	19966
2474	2131
5466	5742
14959	2726
12226	14113
13554	10977
2603	18564
14121	19119
13835	977
9905	17026
12773	3320
5005	9445
2907	10468
10585	9518
4172	20263
189	19209
10565	18503
2439	3084
5678	17680
15121	3435
14636	15191
8961	11948
9442	13998
5847	6623
13981	15047
9833	15191
14497	19224
4874	8265
13043	12761
9110	11863
13683	16704
9263	11905
9453	8896
10205	15314
3322	8274
803	10027
5589	14079
3377	496
13596	3588
5539	15156
6601	19365
5562	6787
1048	11976
11878	7557
962	1191
12502	5051
8675	11221
7758	4348
1114	11879
15357	829
14104	2944
13513	11863
12610	11508
5442	17248
12075	12653
6886	14630
8269	2313
1018	3103
6184	15823
11061	20269
3140	12936
5499	14117
7090	9552
13709	9065
3692	3054
297	3576
5030	2085
10944	8068
5758	3384
1989	9893
3050	1339
15858	12873
129	4708
1010	15483
1335	1167
12982	4377
11202	3469
4496	15318
11095	11819
5443	6740
6950	11524
594	10304
6773	15357
5064	103
13062	1793
12379	9615
15804	323
9491	4253
1208	14873
4344	1196
12777	11011
15597	14436
3061	11892
5536	13879
11942	4784
6953	6575
10683	16877
630	8161
12947	5732
15848	1182
2367	12432
2118	3537
2225	977
15617	3999
11187	5604
6506	11396
10104	6722
13003	9985
10921	10492
12723	11288
1804	3639
11821	10215
6463	6618
14557	17266
15206	9117
14279	5554
12747	1930
15558	368
3919	4762
1075	13531
7586	12025
3330	5198
4747	9500
662	14714
9684	14317
11017	20153
5089	14498
2726	19674
5274	3925
11121	6553
1977	6214
962	17547
2536	15017
12773	9320
11279	7553
13630	16453
814	7337
15381	17628
2990	16898
