8208	143
13987	54
12710	370
14307	377
12315	327
154	138
10656	126
13252	439
5545	123
11312	161
9678	308
2290	397
13949	225
2706	134
10363	54
829	54
9052	424
2706	93
8634	618
9795	381
9807	531
5781	233
5545	57
14299	132
12465	96
13780	121
3773	88
5179	309
8634	443
3979	155
154	106
6590	413
13992	363
3880	257
5571	163
7588	152
7863	13
12859	448
4759	6
4371	444
5971	445
10898	258
14445	23
6418	13
4076	46
4639	363
10315	28
2407	310
8634	350
1159	491
13992	622
14992	531
4024	13
9911	118
12620	403
10315	34
823	28
5120	110
11244	278
13949	134
13200	97
15874	222
1481	333
8441	393
13409	2
11898	126
2924	190
7138	148
5120	193
6836	335
1823	250
12608	397
5545	321
9100	103
14566	183
15153	143
6522	341
12214	412
7582	408
4920	273
675	489
2407	163
3872	267
11723	169
1159	273
10652	347
12372	310
13987	365
9659	274
7589	264
8634	163
6169	327
2448	460
11265	310
3140	23
14307	310
7834	16
13417	132
3773	330
12710	619
6362	266
13409	132
10315	607
6366	161
675	491
10793	136
6997	266
4024	2
8446	152
5550	327
10427	8
14851	246
13992	486
2691	618
13199	456
8634	317
5971	138
3261	126
7582	344
12711	445
7575	375
15156	155
15171	607
8634	75
12883	235
5630	27
5616	267
998	311
2706	365
11307	432
6366	23
3452	140
2363	278
11234	188
12000	105
12436	238
5120	188
10315	203
4639	233
5057	365
1036	161
5230	183
14890	106
14375	143
1204	222
4920	330
1919	445
3310	235
3330	424
9659	272
9100	392
2226	283
12759	136
8638	460
3922	445
13249	486
675	274
10221	372
3773	273
4941	188
8137	143
5089	152
14299	274
3409	250
2148	188
1715	448
13417	289
5181	339
4371	254
12082	27
13953	15
7814	202
15092	311
7900	354
1044	489
1454	327
1273	432
1456	280
7047	308
4639	458
8480	103
4697	392
10430	55
15271	30
1044	272
5179	308
3773	27
11265	140
9659	213
10315	69
812	367
13987	25
8137	445
11131	310
10019	88
14343	488
6093	434
2363	274
14003	185
8583	128
12711	140
1039	377
4920	356
12618	226
2464	622
10315	207
1984	440
6366	145
10652	253
563	163
8492	20
5434	413
5804	390
3452	101
9418	349
243	128
9318	262
10736	370
8446	150
14514	287
12550	198
1857	368
9659	489
3261	188
2226	207
4716	253
8634	413
15381	231
7900	325
8638	46
6211	344
1027	214
5545	421
10315	101
